OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,Quantity,UnitPriceINR,DiscountRate,SalesINR,ProfitINR,City,State,Channel,PaymentMethod
O30195,2024-11-29,C2079,P1001,Men's Cotton T-Shirt,General,1,16338,0.0,16338,2357,Madurai,Tamil Nadu,Mobile App,COD
O30196,2025-07-14,C2401,P1018,Power Bank 10000mAh,General,2,47180,0.0,94360,24421,Erode,Tamil Nadu,Mobile App,Credit Card
O30197,2024-07-10,C2175,P1013,Ceramic Dinner Set,General,2,13748,0.1,24746,5522,Karur,Tamil Nadu,Marketplace,Credit Card
O30198,2023-04-05,C2478,P1013,Ceramic Dinner Set,General,1,13748,0.0,13748,3715,Erode,Tamil Nadu,Mobile App,Debit Card
O30199,2025-09-01,C2400,P1017,Mobile Cover,General,1,40581,0.0,40581,12241,Madurai,Tamil Nadu,Mobile App,Wallet
O30200,2024-01-21,C2076,P1007,"Laptop 14""",General,2,34499,0.0,68998,21612,Ramanathapuram,Tamil Nadu,Mobile App,UPI
O30201,2024-05-19,C2139,P1011,Kitchen Mixer Grinder,General,1,28645,0.0,28645,7409,Tirunelveli,Tamil Nadu,Mobile App,UPI
O30202,2025-05-08,C2462,P1001,Men's Cotton T-Shirt,General,1,16338,0.05,15521,2251,Ramanathapuram,Tamil Nadu,Marketplace,UPI
O30203,2024-12-03,C2205,P1015,Wrist Watch,General,1,2573,0.05,2444,986,Karur,Tamil Nadu,Mobile App,Wallet
O30204,2023-03-01,C2444,P1021,Office Chair,General,2,40438,0.0,80876,34728,Tirunelveli,Tamil Nadu,Website,COD
O30205,2023-02-09,C2317,P1020,Vacuum Cleaner,General,1,15965,0.0,15965,3845,Tirunelveli,Tamil Nadu,Website,Credit Card
O30206,2023-06-10,C2146,P1009,Fitness Band,General,1,21672,0.0,21672,3947,Vellore,Tamil Nadu,Marketplace,Debit Card
O30207,2025-02-16,C2264,P1024,Mouse Wireless,General,1,22771,0.0,22771,4757,Salem,Tamil Nadu,Website,Wallet
O30208,2024-01-31,C2216,P1012,Air Fryer 3.5L,General,2,40718,0.0,81436,18837,Dindigul,Tamil Nadu,Marketplace,UPI
O30209,2023-01-15,C2167,P1029,USB-C Cable,General,1,27263,0.0,27263,6749,Coimbatore,Tamil Nadu,Mobile App,COD
O30210,2024-04-27,C2097,P1006,Bluetooth Speaker,General,2,45274,0.0,90548,16565,Erode,Tamil Nadu,Marketplace,Debit Card
O30211,2023-06-10,C2361,P1015,Wrist Watch,General,2,2573,0.0,5146,1626,Tiruchirappalli,Tamil Nadu,Marketplace,COD
O30212,2023-08-06,C2224,P1023,Bluetooth Keyboard,General,1,2007,0.0,2007,820,Coimbatore,Tamil Nadu,Marketplace,Credit Card
O30213,2024-03-12,C2389,P1026,Water Bottle Stainless,General,2,19302,0.0,38604,7114,Madurai,Tamil Nadu,Mobile App,UPI
O30214,2024-10-18,C2274,P1015,Wrist Watch,General,1,2573,0.0,2573,1092,Tirunelveli,Tamil Nadu,Marketplace,Wallet
O30215,2024-09-04,C2044,P1018,Power Bank 10000mAh,General,1,47180,0.1,42462,12802,Karur,Tamil Nadu,Mobile App,Wallet
O30216,2025-11-15,C2406,P1025,Car Mobile Holder,General,1,18901,0.0,18901,4101,Dindigul,Tamil Nadu,Website,UPI
O30217,2025-08-15,C2215,P1007,"Laptop 14""",General,1,34499,0.0,34499,12486,Tiruchirappalli,Tamil Nadu,Website,COD
O30218,2023-10-25,C2171,P1008,Backpack 25L,General,1,42606,0.0,42606,18457,Salem,Tamil Nadu,Mobile App,UPI
O30219,2024-07-29,C2060,P1020,Vacuum Cleaner,General,1,15965,0.0,15965,4363,Madurai,Tamil Nadu,Mobile App,Wallet
O30220,2023-09-10,C2100,P1027,Yoga Mat,General,1,35779,0.0,35779,11708,Erode,Tamil Nadu,Marketplace,UPI
O30221,2024-06-11,C2335,P1002,Women's Kurta,General,2,5580,0.1,10044,4763,Dindigul,Tamil Nadu,Mobile App,UPI
O30222,2023-06-25,C2203,P1019,Home Heater,General,1,58187,0.0,58187,28688,Erode,Tamil Nadu,Website,COD
O30223,2025-11-13,C2470,P1020,Vacuum Cleaner,General,1,15965,0.05,15166,3144,Karur,Tamil Nadu,Website,Debit Card
O30224,2025-06-02,C2131,P1015,Wrist Watch,General,1,2573,0.05,2444,856,Karur,Tamil Nadu,Mobile App,Debit Card
O30225,2023-10-16,C2347,P1019,Home Heater,General,1,58187,0.0,58187,23950,Ramanathapuram,Tamil Nadu,Mobile App,Debit Card
O30226,2023-12-30,C2234,P1013,Ceramic Dinner Set,General,1,13748,0.0,13748,3367,Coimbatore,Tamil Nadu,Mobile App,Wallet
O30227,2024-04-04,C2127,P1010,"LED Smart TV 43""",General,1,11741,0.0,11741,4591,Ramanathapuram,Tamil Nadu,Marketplace,Debit Card
O30228,2024-01-20,C2107,P1011,Kitchen Mixer Grinder,General,2,28645,0.1,51561,13491,Coimbatore,Tamil Nadu,Website,Wallet
O30229,2025-12-14,C2406,P1023,Bluetooth Keyboard,General,1,2007,0.0,2007,623,Dindigul,Tamil Nadu,Mobile App,Debit Card
O30230,2024-05-25,C2163,P1001,Men's Cotton T-Shirt,General,2,16338,0.1,29408,5159,Dindigul,Tamil Nadu,Mobile App,Credit Card
O30231,2025-11-12,C2384,P1016,Sunglasses UV,General,1,36778,0.05,34939,13642,Kanchipuram,Tamil Nadu,Marketplace,Credit Card
O30232,2023-03-30,C2009,P1008,Backpack 25L,General,3,42606,0.05,121427,52550,Dindigul,Tamil Nadu,Website,Debit Card
O30233,2023-08-07,C2025,P1017,Mobile Cover,General,1,40581,0.0,40581,11979,Ramanathapuram,Tamil Nadu,Website,Wallet
O30234,2024-01-08,C2373,P1027,Yoga Mat,General,1,35779,0.0,35779,16650,Kanchipuram,Tamil Nadu,Marketplace,UPI
O30235,2024-04-23,C2406,P1006,Bluetooth Speaker,General,1,45274,0.0,45274,9255,Dindigul,Tamil Nadu,Website,COD
O30236,2023-06-23,C2200,P1029,USB-C Cable,General,1,27263,0.0,27263,5421,Chennai,Tamil Nadu,Marketplace,Debit Card
O30237,2024-06-29,C2443,P1017,Mobile Cover,General,2,40581,0.05,77103,23981,Chennai,Tamil Nadu,Website,COD
O30238,2024-05-08,C2462,P1018,Power Bank 10000mAh,General,2,47180,0.0,94360,24981,Ramanathapuram,Tamil Nadu,Mobile App,COD
O30239,2025-02-27,C2349,P1030,Smart Light Bulb,General,1,34154,0.05,32446,15016,Karur,Tamil Nadu,Website,Credit Card
O30240,2024-05-08,C2423,P1019,Home Heater,General,1,58187,0.0,58187,24797,Erode,Tamil Nadu,Website,Credit Card
O30241,2025-07-15,C2393,P1014,Makeup Kit,General,2,44484,0.0,88968,23964,Nagercoil,Tamil Nadu,Marketplace,COD
O30242,2025-01-20,C2150,P1022,Desk Lamp,General,1,42456,0.0,42456,19492,Dindigul,Tamil Nadu,Website,UPI
O30243,2023-11-19,C2074,P1012,Air Fryer 3.5L,General,1,40718,0.0,40718,12539,Karur,Tamil Nadu,Mobile App,Wallet
O30244,2025-04-11,C2268,P1030,Smart Light Bulb,General,1,34154,0.0,34154,15390,Vellore,Tamil Nadu,Mobile App,Wallet
O30245,2025-10-16,C2325,P1013,Ceramic Dinner Set,General,1,13748,0.1,12373,3385,Nagercoil,Tamil Nadu,Website,UPI
O30246,2025-08-21,C2068,P1008,Backpack 25L,General,1,42606,0.15,36215,21975,Karur,Tamil Nadu,Marketplace,Debit Card
O30247,2024-07-29,C2375,P1026,Water Bottle Stainless,General,1,19302,0.0,19302,3977,Karur,Tamil Nadu,Website,UPI
O30248,2025-07-25,C2296,P1027,Yoga Mat,General,1,35779,0.0,35779,15405,Ramanathapuram,Tamil Nadu,Marketplace,Wallet
O30249,2023-06-08,C2452,P1027,Yoga Mat,General,1,35779,0.0,35779,12024,Chennai,Tamil Nadu,Website,UPI
O30250,2025-09-21,C2151,P1019,Home Heater,General,1,58187,0.15,49458,25428,Vellore,Tamil Nadu,Marketplace,Debit Card
O30251,2024-08-28,C2113,P1028,Gaming Headset,General,2,21857,0.1,39342,15264,Dindigul,Tamil Nadu,Mobile App,Wallet
O30252,2025-09-13,C2084,P1017,Mobile Cover,General,2,40581,0.0,81162,19585,Coimbatore,Tamil Nadu,Marketplace,Credit Card
O30253,2025-05-02,C2246,P1028,Gaming Headset,General,1,21857,0.1,19671,9428,Vellore,Tamil Nadu,Marketplace,Credit Card
O30254,2024-04-04,C2486,P1023,Bluetooth Keyboard,General,1,2007,0.0,2007,817,Tiruchirappalli,Tamil Nadu,Marketplace,UPI
O30255,2025-07-24,C2170,P1020,Vacuum Cleaner,General,1,15965,0.05,15166,4549,Kanchipuram,Tamil Nadu,Marketplace,UPI
O30256,2024-08-15,C2349,P1005,Wireless Earbuds,General,1,44929,0.0,44929,16380,Karur,Tamil Nadu,Website,Debit Card
O30257,2024-11-15,C2386,P1025,Car Mobile Holder,General,1,18901,0.0,18901,3968,Nagercoil,Tamil Nadu,Mobile App,Debit Card
O30258,2024-08-24,C2260,P1017,Mobile Cover,General,1,40581,0.0,40581,11880,Kanchipuram,Tamil Nadu,Marketplace,UPI
O30259,2025-01-30,C2374,P1013,Ceramic Dinner Set,General,2,13748,0.1,24746,7476,Ramanathapuram,Tamil Nadu,Mobile App,Wallet
O30260,2024-01-08,C2063,P1004,"Smartphone 6.5""",General,2,13735,0.0,27470,9097,Tirunelveli,Tamil Nadu,Marketplace,COD
O30261,2024-04-03,C2264,P1005,Wireless Earbuds,General,1,44929,0.0,44929,19516,Salem,Tamil Nadu,Marketplace,Debit Card
O30262,2023-03-16,C2380,P1001,Men's Cotton T-Shirt,General,2,16338,0.0,32676,5480,Tirunelveli,Tamil Nadu,Marketplace,COD
O30263,2024-08-20,C2099,P1024,Mouse Wireless,General,1,22771,0.0,22771,5565,Tirunelveli,Tamil Nadu,Marketplace,Debit Card
O30264,2024-02-07,C2097,P1020,Vacuum Cleaner,General,1,15965,0.0,15965,4315,Erode,Tamil Nadu,Mobile App,UPI
O30265,2023-04-18,C2438,P1023,Bluetooth Keyboard,General,1,2007,0.0,2007,743,Erode,Tamil Nadu,Website,COD
O30266,2024-05-31,C2376,P1017,Mobile Cover,General,1,40581,0.0,40581,10263,Chennai,Tamil Nadu,Website,Debit Card
O30267,2024-10-27,C2323,P1013,Ceramic Dinner Set,General,2,13748,0.0,27496,7369,Madurai,Tamil Nadu,Marketplace,UPI
O30268,2024-02-02,C2499,P1008,Backpack 25L,General,2,42606,0.0,85212,33954,Nagercoil,Tamil Nadu,Mobile App,Credit Card
O30269,2024-01-03,C2141,P1018,Power Bank 10000mAh,General,1,47180,0.0,47180,15595,Nagercoil,Tamil Nadu,Marketplace,Wallet
O30270,2024-12-13,C2032,P1009,Fitness Band,General,1,21672,0.0,21672,3502,Karur,Tamil Nadu,Mobile App,Wallet
O30271,2024-12-31,C2278,P1009,Fitness Band,General,1,21672,0.0,21672,4500,Madurai,Tamil Nadu,Website,Debit Card
O30272,2025-05-12,C2457,P1022,Desk Lamp,General,1,42456,0.0,42456,19643,Dindigul,Tamil Nadu,Mobile App,Wallet
O30273,2025-04-25,C2080,P1005,Wireless Earbuds,General,1,44929,0.0,44929,18928,Nagercoil,Tamil Nadu,Website,Debit Card
O30274,2023-09-20,C2103,P1029,USB-C Cable,General,1,27263,0.0,27263,5651,Tiruchirappalli,Tamil Nadu,Mobile App,Credit Card
O30275,2025-12-29,C2391,P1008,Backpack 25L,General,1,42606,0.1,38345,20715,Tirunelveli,Tamil Nadu,Website,Credit Card
O30276,2024-01-13,C2184,P1007,"Laptop 14""",General,2,34499,0.05,65548,17036,Vellore,Tamil Nadu,Marketplace,Credit Card
O30277,2023-02-06,C2259,P1007,"Laptop 14""",General,1,34499,0.0,34499,10070,Dindigul,Tamil Nadu,Website,Credit Card
O30278,2024-01-15,C2064,P1011,Kitchen Mixer Grinder,General,2,28645,0.1,51561,16858,Kanchipuram,Tamil Nadu,Marketplace,Debit Card
O30279,2023-01-16,C2323,P1006,Bluetooth Speaker,General,1,45274,0.0,45274,7583,Madurai,Tamil Nadu,Mobile App,COD
O30280,2023-07-01,C2084,P1024,Mouse Wireless,General,1,22771,0.0,22771,5388,Coimbatore,Tamil Nadu,Website,Debit Card
O30281,2023-03-03,C2076,P1029,USB-C Cable,General,1,27263,0.15,23173,6102,Ramanathapuram,Tamil Nadu,Mobile App,Credit Card
O30282,2024-01-11,C2422,P1022,Desk Lamp,General,1,42456,0.1,38210,16329,Nagercoil,Tamil Nadu,Marketplace,Wallet
O30283,2025-12-06,C2366,P1024,Mouse Wireless,General,1,22771,0.0,22771,6277,Chennai,Tamil Nadu,Website,COD
O30284,2025-04-10,C2166,P1014,Makeup Kit,General,1,44484,0.0,44484,15709,Nagercoil,Tamil Nadu,Marketplace,UPI
O30285,2025-05-25,C2471,P1010,"LED Smart TV 43""",General,2,11741,0.0,23482,8930,Tirunelveli,Tamil Nadu,Mobile App,Wallet
O30286,2025-12-29,C2378,P1008,Backpack 25L,General,1,42606,0.0,42606,20230,Tirunelveli,Tamil Nadu,Website,Debit Card
O30287,2023-02-28,C2219,P1028,Gaming Headset,General,1,21857,0.0,21857,6476,Erode,Tamil Nadu,Marketplace,UPI
O30288,2024-02-04,C2023,P1028,Gaming Headset,General,2,21857,0.0,43714,15038,Tirunelveli,Tamil Nadu,Website,UPI
O30289,2025-09-15,C2480,P1015,Wrist Watch,General,1,2573,0.0,2573,1110,Thoothukudi,Tamil Nadu,Website,Debit Card
O30290,2025-01-19,C2428,P1004,"Smartphone 6.5""",General,1,13735,0.1,12361,3996,Nagercoil,Tamil Nadu,Marketplace,UPI
O30291,2024-07-07,C2047,P1004,"Smartphone 6.5""",General,1,13735,0.15,11674,3667,Vellore,Tamil Nadu,Website,Debit Card
O30292,2025-02-18,C2100,P1009,Fitness Band,General,1,21672,0.15,18421,4028,Erode,Tamil Nadu,Marketplace,COD
O30293,2025-12-10,C2032,P1024,Mouse Wireless,General,1,22771,0.0,22771,6721,Karur,Tamil Nadu,Website,Wallet
O30294,2023-05-05,C2244,P1022,Desk Lamp,General,1,42456,0.0,42456,13980,Coimbatore,Tamil Nadu,Marketplace,Debit Card
O30295,2023-07-12,C2255,P1010,"LED Smart TV 43""",General,1,11741,0.05,11153,5184,Madurai,Tamil Nadu,Mobile App,COD
O30296,2023-07-15,C2079,P1015,Wrist Watch,General,1,2573,0.0,2573,1101,Madurai,Tamil Nadu,Marketplace,UPI
O30297,2025-08-31,C2381,P1016,Sunglasses UV,General,1,36778,0.0,36778,12727,Coimbatore,Tamil Nadu,Website,COD
O30298,2025-09-16,C2031,P1007,"Laptop 14""",General,1,34499,0.05,32774,9944,Chennai,Tamil Nadu,Marketplace,Debit Card
O30299,2023-05-08,C2262,P1003,Running Shoes,General,1,10746,0.0,10746,3369,Kanchipuram,Tamil Nadu,Website,UPI
O30300,2024-08-10,C2117,P1003,Running Shoes,General,1,10746,0.0,10746,3734,Thoothukudi,Tamil Nadu,Marketplace,Debit Card
O30301,2023-06-27,C2370,P1027,Yoga Mat,General,1,35779,0.05,33990,12578,Erode,Tamil Nadu,Website,COD
O30302,2025-11-16,C2256,P1015,Wrist Watch,General,1,2573,0.0,2573,794,Karur,Tamil Nadu,Website,UPI
O30303,2023-05-01,C2167,P1015,Wrist Watch,General,1,2573,0.0,2573,921,Coimbatore,Tamil Nadu,Marketplace,UPI
O30304,2023-07-07,C2434,P1028,Gaming Headset,General,1,21857,0.0,21857,7209,Madurai,Tamil Nadu,Mobile App,UPI
O30305,2024-09-16,C2284,P1012,Air Fryer 3.5L,General,1,40718,0.15,34610,8917,Tirunelveli,Tamil Nadu,Mobile App,Credit Card
O30306,2023-08-31,C2350,P1017,Mobile Cover,General,1,40581,0.05,38551,10032,Coimbatore,Tamil Nadu,Mobile App,Wallet
O30307,2024-09-14,C2489,P1025,Car Mobile Holder,General,2,18901,0.0,37802,7287,Dindigul,Tamil Nadu,Marketplace,UPI
O30308,2025-02-27,C2086,P1029,USB-C Cable,General,2,27263,0.0,54526,11941,Chennai,Tamil Nadu,Mobile App,COD
O30309,2023-11-17,C2448,P1008,Backpack 25L,General,1,42606,0.0,42606,16207,Salem,Tamil Nadu,Website,COD
O30310,2023-01-01,C2055,P1024,Mouse Wireless,General,2,22771,0.0,45542,9878,Ramanathapuram,Tamil Nadu,Website,Credit Card
O30311,2024-11-09,C2446,P1021,Office Chair,General,2,40438,0.05,76832,34036,Madurai,Tamil Nadu,Marketplace,Credit Card
O30312,2025-11-21,C2428,P1030,Smart Light Bulb,General,1,34154,0.0,34154,12009,Nagercoil,Tamil Nadu,Mobile App,Credit Card
O30313,2024-05-06,C2348,P1003,Running Shoes,General,1,10746,0.0,10746,4578,Kanchipuram,Tamil Nadu,Marketplace,Credit Card
O30314,2025-10-24,C2212,P1002,Women's Kurta,General,1,5580,0.1,5022,2359,Tirunelveli,Tamil Nadu,Website,Debit Card
O30315,2023-02-27,C2493,P1014,Makeup Kit,General,1,44484,0.1,40035,12054,Tirunelveli,Tamil Nadu,Marketplace,Wallet
O30316,2024-05-02,C2468,P1015,Wrist Watch,General,1,2573,0.0,2573,889,Chennai,Tamil Nadu,Mobile App,Credit Card
O30317,2025-10-14,C2211,P1010,"LED Smart TV 43""",General,1,11741,0.05,11153,3829,Madurai,Tamil Nadu,Marketplace,Wallet
O30318,2025-02-21,C2390,P1010,"LED Smart TV 43""",General,1,11741,0.0,11741,4106,Erode,Tamil Nadu,Marketplace,Debit Card
O30319,2024-11-29,C2017,P1006,Bluetooth Speaker,General,1,45274,0.05,43010,8850,Erode,Tamil Nadu,Website,Wallet
O30320,2025-11-13,C2358,P1001,Men's Cotton T-Shirt,General,1,16338,0.0,16338,2793,Erode,Tamil Nadu,Marketplace,UPI
O30321,2024-02-18,C2077,P1023,Bluetooth Keyboard,General,1,2007,0.0,2007,855,Kanchipuram,Tamil Nadu,Website,Debit Card
O30322,2024-09-15,C2181,P1005,Wireless Earbuds,General,2,44929,0.0,89858,35370,Kanchipuram,Tamil Nadu,Website,COD
O30323,2023-11-02,C2481,P1029,USB-C Cable,General,1,27263,0.0,27263,7775,Madurai,Tamil Nadu,Marketplace,Credit Card
O30324,2025-12-30,C2366,P1006,Bluetooth Speaker,General,3,45274,0.0,135822,20117,Chennai,Tamil Nadu,Website,UPI
O30325,2025-07-25,C2272,P1004,"Smartphone 6.5""",General,1,13735,0.0,13735,3600,Ramanathapuram,Tamil Nadu,Marketplace,UPI
O30326,2025-04-20,C2176,P1020,Vacuum Cleaner,General,1,15965,0.05,15166,4116,Madurai,Tamil Nadu,Marketplace,Debit Card
O30327,2023-07-04,C2097,P1014,Makeup Kit,General,1,44484,0.05,42259,11241,Erode,Tamil Nadu,Website,Wallet
O30328,2024-08-02,C2026,P1002,Women's Kurta,General,1,5580,0.0,5580,1699,Dindigul,Tamil Nadu,Mobile App,Credit Card
O30329,2024-08-27,C2025,P1017,Mobile Cover,General,2,40581,0.0,81162,20374,Ramanathapuram,Tamil Nadu,Website,UPI
O30330,2024-10-15,C2041,P1008,Backpack 25L,General,1,42606,0.05,40475,21585,Salem,Tamil Nadu,Mobile App,Debit Card
O30331,2023-08-23,C2277,P1012,Air Fryer 3.5L,General,3,40718,0.0,122154,30059,Erode,Tamil Nadu,Marketplace,COD
O30332,2024-05-30,C2203,P1028,Gaming Headset,General,1,21857,0.0,21857,7243,Erode,Tamil Nadu,Mobile App,Debit Card
O30333,2023-12-02,C2403,P1025,Car Mobile Holder,General,1,18901,0.0,18901,4427,Nagercoil,Tamil Nadu,Marketplace,Debit Card
O30334,2025-12-03,C2167,P1008,Backpack 25L,General,1,42606,0.0,42606,17759,Coimbatore,Tamil Nadu,Website,Credit Card
O30335,2023-06-07,C2345,P1001,Men's Cotton T-Shirt,General,1,16338,0.0,16338,2871,Madurai,Tamil Nadu,Website,Credit Card
O30336,2023-08-29,C2279,P1013,Ceramic Dinner Set,General,2,13748,0.15,23371,7119,Coimbatore,Tamil Nadu,Website,Debit Card
O30337,2025-08-14,C2130,P1006,Bluetooth Speaker,General,1,45274,0.1,40746,8353,Dindigul,Tamil Nadu,Website,UPI
O30338,2023-12-04,C2361,P1011,Kitchen Mixer Grinder,General,1,28645,0.0,28645,9636,Tiruchirappalli,Tamil Nadu,Marketplace,Wallet
O30339,2025-02-26,C2076,P1012,Air Fryer 3.5L,General,1,40718,0.0,40718,12676,Ramanathapuram,Tamil Nadu,Marketplace,Credit Card
O30340,2023-04-18,C2106,P1026,Water Bottle Stainless,General,1,19302,0.0,19302,3496,Salem,Tamil Nadu,Website,COD
O30341,2023-06-25,C2408,P1014,Makeup Kit,General,2,44484,0.05,84519,31463,Coimbatore,Tamil Nadu,Website,UPI
O30342,2023-09-13,C2150,P1005,Wireless Earbuds,General,1,44929,0.1,40436,20221,Dindigul,Tamil Nadu,Website,Credit Card
O30343,2023-08-18,C2304,P1026,Water Bottle Stainless,General,1,19302,0.0,19302,2756,Karur,Tamil Nadu,Marketplace,Debit Card
O30344,2025-09-01,C2256,P1018,Power Bank 10000mAh,General,2,47180,0.05,89642,28650,Karur,Tamil Nadu,Website,Debit Card
O30345,2023-07-18,C2032,P1025,Car Mobile Holder,General,2,18901,0.0,37802,7579,Karur,Tamil Nadu,Website,UPI
O30346,2024-04-29,C2423,P1010,"LED Smart TV 43""",General,1,11741,0.1,10566,5126,Erode,Tamil Nadu,Marketplace,UPI
O30347,2023-12-29,C2481,P1026,Water Bottle Stainless,General,1,19302,0.0,19302,2937,Madurai,Tamil Nadu,Website,COD
O30348,2023-01-26,C2082,P1003,Running Shoes,General,1,10746,0.0,10746,4751,Tiruchirappalli,Tamil Nadu,Website,Credit Card
O30349,2024-09-06,C2084,P1027,Yoga Mat,General,1,35779,0.0,35779,16477,Coimbatore,Tamil Nadu,Marketplace,Debit Card
O30350,2025-04-18,C2177,P1017,Mobile Cover,General,2,40581,0.0,81162,18082,Madurai,Tamil Nadu,Marketplace,UPI
O30351,2025-10-22,C2345,P1023,Bluetooth Keyboard,General,1,2007,0.0,2007,851,Madurai,Tamil Nadu,Website,COD
O30352,2024-02-23,C2149,P1029,USB-C Cable,General,1,27263,0.05,25899,6023,Chennai,Tamil Nadu,Website,UPI
O30353,2024-01-14,C2331,P1024,Mouse Wireless,General,1,22771,0.1,20493,4963,Dindigul,Tamil Nadu,Mobile App,UPI
O30354,2023-01-05,C2082,P1022,Desk Lamp,General,1,42456,0.0,42456,17019,Tiruchirappalli,Tamil Nadu,Mobile App,Debit Card
O30355,2025-06-21,C2080,P1004,"Smartphone 6.5""",General,1,13735,0.0,13735,4993,Nagercoil,Tamil Nadu,Website,Wallet
O30356,2025-01-12,C2116,P1008,Backpack 25L,General,1,42606,0.05,40475,18217,Tiruchirappalli,Tamil Nadu,Website,Credit Card
O30357,2024-11-28,C2402,P1020,Vacuum Cleaner,General,1,15965,0.1,14368,3708,Vellore,Tamil Nadu,Website,COD
O30358,2024-11-25,C2046,P1006,Bluetooth Speaker,General,1,45274,0.0,45274,7018,Nagercoil,Tamil Nadu,Marketplace,Debit Card
O30359,2023-03-27,C2196,P1002,Women's Kurta,General,1,5580,0.05,5301,2203,Salem,Tamil Nadu,Marketplace,Credit Card
O30360,2023-08-07,C2047,P1030,Smart Light Bulb,General,1,34154,0.15,29030,12178,Vellore,Tamil Nadu,Mobile App,Debit Card
O30361,2025-11-21,C2174,P1024,Mouse Wireless,General,1,22771,0.0,22771,6515,Madurai,Tamil Nadu,Mobile App,UPI
O30362,2025-02-23,C2198,P1005,Wireless Earbuds,General,1,44929,0.1,40436,14826,Thoothukudi,Tamil Nadu,Mobile App,Wallet
O30363,2023-03-28,C2089,P1029,USB-C Cable,General,1,27263,0.0,27263,7766,Nagercoil,Tamil Nadu,Website,Wallet
O30364,2023-12-18,C2413,P1011,Kitchen Mixer Grinder,General,2,28645,0.0,57290,19869,Tirunelveli,Tamil Nadu,Website,COD
O30365,2023-02-17,C2439,P1030,Smart Light Bulb,General,2,34154,0.0,68308,30739,Dindigul,Tamil Nadu,Marketplace,COD
O30366,2024-03-21,C2110,P1028,Gaming Headset,General,1,21857,0.0,21857,8872,Salem,Tamil Nadu,Website,COD
O30367,2025-05-22,C2393,P1016,Sunglasses UV,General,2,36778,0.0,73556,29772,Nagercoil,Tamil Nadu,Website,UPI
O30368,2024-05-23,C2185,P1013,Ceramic Dinner Set,General,1,13748,0.0,13748,3486,Salem,Tamil Nadu,Marketplace,Debit Card
O30369,2023-01-25,C2226,P1024,Mouse Wireless,General,1,22771,0.0,22771,5973,Tiruchirappalli,Tamil Nadu,Marketplace,Credit Card
O30370,2025-11-17,C2030,P1019,Home Heater,General,3,58187,0.0,174561,74329,Salem,Tamil Nadu,Mobile App,Debit Card
O30371,2024-01-04,C2441,P1004,"Smartphone 6.5""",General,2,13735,0.0,27470,7235,Vellore,Tamil Nadu,Marketplace,Debit Card
O30372,2024-11-14,C2476,P1030,Smart Light Bulb,General,2,34154,0.0,68308,33145,Chennai,Tamil Nadu,Mobile App,UPI
O30373,2025-04-25,C2029,P1027,Yoga Mat,General,2,35779,0.0,71558,32702,Coimbatore,Tamil Nadu,Website,Debit Card
O30374,2025-10-14,C2097,P1006,Bluetooth Speaker,General,1,45274,0.0,45274,9213,Erode,Tamil Nadu,Website,Credit Card
O30375,2024-03-11,C2472,P1006,Bluetooth Speaker,General,1,45274,0.0,45274,7614,Chennai,Tamil Nadu,Mobile App,UPI
O30376,2024-08-25,C2090,P1024,Mouse Wireless,General,1,22771,0.0,22771,5297,Dindigul,Tamil Nadu,Marketplace,Wallet
O30377,2025-06-08,C2054,P1007,"Laptop 14""",General,1,34499,0.0,34499,10622,Tiruchirappalli,Tamil Nadu,Website,Credit Card
O30378,2024-05-23,C2135,P1014,Makeup Kit,General,1,44484,0.1,40035,11728,Chennai,Tamil Nadu,Website,Credit Card
O30379,2025-08-31,C2392,P1005,Wireless Earbuds,General,1,44929,0.0,44929,21516,Karur,Tamil Nadu,Website,Debit Card
O30380,2023-06-26,C2165,P1030,Smart Light Bulb,General,1,34154,0.05,32446,11921,Erode,Tamil Nadu,Mobile App,Debit Card
O30381,2024-12-28,C2166,P1019,Home Heater,General,1,58187,0.0,58187,20901,Nagercoil,Tamil Nadu,Mobile App,Debit Card
O30382,2024-10-31,C2149,P1015,Wrist Watch,General,1,2573,0.0,2573,1126,Chennai,Tamil Nadu,Website,Credit Card
O30383,2025-06-03,C2234,P1018,Power Bank 10000mAh,General,1,47180,0.05,44821,12578,Coimbatore,Tamil Nadu,Marketplace,UPI
O30384,2023-06-17,C2353,P1028,Gaming Headset,General,1,21857,0.0,21857,8608,Kanchipuram,Tamil Nadu,Mobile App,Debit Card
O30385,2025-03-17,C2260,P1028,Gaming Headset,General,1,21857,0.0,21857,6638,Kanchipuram,Tamil Nadu,Mobile App,COD
O30386,2024-06-01,C2056,P1006,Bluetooth Speaker,General,1,45274,0.05,43010,9079,Nagercoil,Tamil Nadu,Mobile App,Debit Card
O30387,2025-07-27,C2011,P1014,Makeup Kit,General,2,44484,0.0,88968,25888,Nagercoil,Tamil Nadu,Website,Wallet
